T_REL,T_ABS,RADAR_POS_X,RADAR_POS_Y,RADAR_POS_Z,TARGET_POS_X,TARGET_POS_Y,TARGET_POS_Z,CMD_SPEED_X,CMD_SPEED_Y,CMD_SPEED_Z,ERROR_X,ERROR_Y,ERROR_Z
343.959,406.741,352,-16,104,350,75,100,0,0,-1,-2,91,-4
343.999,406.781,352,-16,103,350,75,100,0,23,-1,-2,91,-3
344.199,406.981,352,-16,104,350,75,100,0,23,-1,-2,91,-4
344.299,407.081,353,-15,104,350,75,100,0,23,-1,-3,90,-4
344.619,407.401,353,-15,105,350,75,100,0,0,-1,-3,90,-5
344.719,407.501,354,-15,105,350,75,100,0,0,0,-4,90,-5
345.319,408.101,354,-14,105,350,75,100,0,0,-1,-4,89,-5
345.419,408.201,353,-14,105,350,75,100,0,0,-1,-3,89,-5
345.519,408.301,353,-15,105,350,75,100,0,0,0,-3,90,-5
345.619,408.401,352,-14,104,350,75,100,0,0,-1,-2,89,-4
345.819,408.601,352,-13,104,350,75,100,0,0,-1,-2,88,-4
345.919,408.701,351,-13,104,350,75,100,0,0,-1,-1,88,-4
346.019,408.801,351,-13,105,350,75,100,0,0,-1,-1,88,-5
346.119,408.901,351,-13,104,350,75,100,0,0,-1,-1,88,-4
346.219,409.001,350,-13,104,350,75,100,0,0,-1,0,88,-4
346.419,409.201,349,-13,105,350,75,100,0,0,-1,1,88,-5
346.519,409.301,348,-13,105,350,75,100,0,0,-1,2,88,-5
346.619,409.401,347,-13,105,350,75,100,0,0,0,3,88,-5
346.819,409.601,346,-13,104,350,75,100,0,0,0,4,88,-4
347.019,409.801,346,-14,104,350,75,100,0,0,0,4,89,-4
347.119,409.901,346,-13,104,350,75,100,0,0,0,4,88,-4
347.219,410.001,345,-13,104,350,75,100,0,0,-1,5,88,-4
347.419,410.201,344,-12,103,350,75,100,0,0,0,6,87,-3
347.519,410.301,343,-11,103,350,75,100,0,0,0,7,86,-3
347.619,410.401,343,-10,103,350,75,100,0,0,0,7,85,-3
347.719,410.501,342,-9,102,350,75,100,0,0,0,8,84,-2
347.819,410.601,341,-9,103,350,75,100,0,0,0,9,84,-3
