T_REL,T_ABS,RADAR_POS_X,RADAR_POS_Y,RADAR_POS_Z,TARGET_POS_X,TARGET_POS_Y,TARGET_POS_Z,CMD_SPEED_X,CMD_SPEED_Y,CMD_SPEED_Z,ERROR_X,ERROR_Y,ERROR_Z
161.419,224.201,154,84,102,150,125,100,0,0,0,-4,41,-2
161.519,224.301,153,83,102,150,125,100,0,0,0,-3,42,-2
161.619,224.401,153,82,102,150,125,100,0,0,0,-3,43,-2
161.719,224.501,152,81,102,150,125,100,0,0,0,-2,44,-2
161.819,224.601,152,80,102,150,125,100,0,0,0,-2,45,-2
161.919,224.701,151,80,102,150,125,100,0,0,0,-1,45,-2
162.019,224.801,151,79,102,150,125,100,0,0,0,-1,46,-2
162.119,224.901,150,79,102,150,125,100,0,0,0,0,46,-2
162.319,225.101,149,79,102,150,125,100,0,0,0,1,46,-2
162.419,225.201,148,80,102,150,125,100,0,0,0,2,45,-2
162.519,225.301,147,80,102,150,125,100,0,0,0,3,45,-2
162.619,225.401,147,79,102,150,125,100,0,0,0,3,46,-2
162.719,225.501,146,79,102,150,125,100,0,0,0,4,46,-2
162.819,225.601,145,78,102,150,125,100,0,0,0,5,47,-2
162.919,225.701,144,78,102,150,125,100,0,0,0,6,47,-2
163.019,225.801,143,77,102,150,125,100,0,0,0,7,48,-2
163.119,225.901,142,77,102,150,125,100,0,0,0,8,48,-2
163.219,226.001,141,76,103,150,125,100,0,0,0,9,49,-3
163.319,226.101,140,76,103,150,125,100,0,0,0,10,49,-3
163.419,226.201,139,76,103,150,125,100,0,0,0,11,49,-3
163.519,226.301,138,75,103,150,125,100,0,0,0,12,50,-3
163.619,226.401,137,75,103,150,125,100,0,0,0,13,50,-3
163.719,226.501,136,75,103,150,125,100,0,0,0,14,50,-3
163.819,226.601,135,75,103,150,125,100,3,17,0,15,50,-3
163.919,226.701,134,75,103,150,125,100,3,17,0,16,50,-3
164.019,226.801,132,75,103,150,125,100,4,17,0,18,50,-3
164.119,226.901,131,75,102,150,125,100,4,17,0,19,50,-2
164.219,227.001,130,75,102,150,125,100,4,17,0,20,50,-2
164.319,227.101,128,75,103,150,125,100,4,17,0,22,50,-3
164.419,227.201,127,75,103,150,125,100,4,17,0,23,50,-3
164.519,227.301,126,75,102,150,125,100,5,17,0,24,50,-2
165.019,227.801,120,74,102,150,125,100,10,17,0,30,51,-2
165.119,227.901,119,74,102,150,125,100,10,17,0,31,51,-2
165.219,228.001,118,74,102,150,125,100,11,17,0,32,51,-2
165.319,228.101,117,74,102,150,125,100,11,17,0,33,51,-2
165.419,228.201,116,74,102,150,125,100,11,17,0,34,51,-2
165.519,228.301,115,74,102,150,125,100,12,17,0,35,51,-2
165.619,228.401,115,75,102,150,125,100,12,17,0,35,50,-2
165.719,228.501,114,75,101,150,125,100,12,17,0,36,50,-1
165.819,228.601,114,76,101,150,125,100,12,17,0,36,49,-1
165.919,228.701,113,76,102,150,125,100,12,17,0,37,49,-2
166.019,228.801,113,77,101,150,125,100,12,17,0,37,48,-1
