T_REL,T_ABS,RADAR_POS_X,RADAR_POS_Y,RADAR_POS_Z,TARGET_POS_X,TARGET_POS_Y,TARGET_POS_Z,CMD_SPEED_X,CMD_SPEED_Y,CMD_SPEED_Z,ERROR_X,ERROR_Y,ERROR_Z
280.769,343.561,200,166,103,200,125,100,0,0,0,0,-41,-3
280.969,343.761,201,167,103,200,125,100,0,0,0,-1,-42,-3
281.169,343.961,201,168,103,200,125,100,0,0,0,-1,-43,-3
281.269,344.061,202,168,103,200,125,100,0,0,0,-2,-43,-3
281.369,344.161,202,169,103,200,125,100,0,0,0,-2,-44,-3
281.569,344.361,202,169,104,200,125,100,0,0,0,-2,-44,-4
281.769,344.561,203,169,103,200,125,100,0,0,0,-3,-44,-3
281.869,344.661,203,169,104,200,125,100,0,0,-1,-3,-44,-4
281.969,344.761,203,169,103,200,125,100,0,0,0,-3,-44,-3
282.069,344.861,203,170,103,200,125,100,0,0,0,-3,-45,-3
282.169,344.961,204,170,103,200,125,100,0,0,0,-4,-45,-3
282.469,345.261,204,170,104,200,125,100,0,0,-1,-4,-45,-4
282.669,345.461,204,171,104,200,125,100,0,0,0,-4,-46,-4
282.769,345.561,204,171,103,200,125,100,0,0,0,-4,-46,-3
282.869,345.661,205,171,103,200,125,100,0,0,0,-5,-46,-3
283.469,346.261,206,172,103,200,125,100,0,0,0,-6,-47,-3
283.769,346.561,206,172,104,200,125,100,0,-17,-1,-6,-47,-4
283.869,346.661,207,172,103,200,125,100,-1,-17,-1,-7,-47,-3
284.069,346.861,207,172,104,200,125,100,-1,-17,-1,-7,-47,-4
284.169,346.961,208,172,103,200,125,100,-1,-17,-1,-8,-47,-3
284.369,347.161,209,172,103,200,125,100,-1,-17,0,-9,-47,-3
284.469,347.261,209,171,103,200,125,100,-1,-16,0,-9,-46,-3
284.669,347.461,210,170,103,200,125,100,-1,-16,0,-10,-45,-3
284.769,347.561,210,170,102,200,125,100,-1,-16,0,-10,-45,-2
284.869,347.661,211,169,102,200,125,100,-1,-16,0,-11,-44,-2
285.169,347.961,211,168,102,200,125,100,-1,-15,0,-11,-43,-2
285.269,348.061,211,167,102,200,125,100,-1,-15,0,-11,-42,-2
285.469,348.261,212,167,102,200,125,100,-1,-15,0,-12,-42,-2
285.669,348.461,212,166,102,200,125,100,-1,-15,0,-12,-41,-2
285.769,348.561,213,166,102,200,125,100,-2,-15,0,-13,-41,-2
285.869,348.661,213,165,102,200,125,100,-2,-14,0,-13,-40,-2
285.969,348.761,214,164,102,200,125,100,-2,-14,0,-14,-39,-2
286.069,348.861,214,163,102,200,125,100,-2,-14,0,-14,-38,-2
286.169,348.961,215,162,101,200,125,100,-2,-13,0,-15,-37,-1
286.269,349.061,215,161,101,200,125,100,-2,-13,0,-15,-36,-1
286.369,349.161,216,160,101,200,125,100,-2,-12,0,-16,-35,-1
286.469,349.261,216,158,101,200,125,100,-2,-12,0,-16,-33,-1
286.569,349.361,216,157,101,200,125,100,-2,-11,0,-16,-32,-1
286.669,349.461,216,156,101,200,125,100,-2,-11,0,-16,-31,-1
286.769,349.561,216,155,101,200,125,100,-2,-11,0,-16,-30,-1
286.869,349.661,216,154,101,200,125,100,-2,-10,0,-16,-29,-1
286.969,349.761,217,153,101,200,125,100,-2,-10,0,-17,-28,-1
287.069,349.861,217,152,101,200,125,100,-2,-10,0,-17,-27,-1
287.169,349.961,217,151,101,200,125,100,-2,-9,0,-17,-26,-1
287.269,350.061,218,150,101,200,125,100,-3,-9,0,-18,-25,-1
287.369,350.161,218,148,101,200,125,100,-3,-5,0,-18,-23,-1
287.569,350.361,218,146,101,200,125,100,-3,-4,0,-18,-21,-1
287.669,350.461,218,145,101,200,125,100,-3,-4,0,-18,-20,-1
287.769,350.561,218,144,101,200,125,100,-3,-4,0,-18,-19,-1
288.069,350.861,218,142,100,200,125,100,-3,-4,0,-18,-17,0
288.169,350.961,219,141,100,200,125,100,-3,-4,0,-19,-16,0
288.289,351.081,219,140,100,200,125,100,0,0,0,-19,-15,0
288.489,351.281,219,139,100,200,125,100,0,0,0,-19,-14,0
288.589,351.381,219,138,100,200,125,100,0,0,0,-19,-13,0
288.789,351.581,219,137,100,200,125,100,0,0,0,-19,-12,0
289.089,351.881,219,136,100,200,125,100,0,0,0,-19,-11,0
289.289,352.081,219,135,100,200,125,100,0,0,0,-19,-10,0
289.389,352.181,220,135,100,200,125,100,0,0,0,-20,-10,0
289.489,352.281,220,134,100,200,125,100,0,0,0,-20,-9,0
289.589,352.381,221,133,100,200,125,100,0,0,0,-21,-8,0
289.789,352.581,222,133,99,200,125,100,0,0,0,-22,-8,1
289.889,352.681,222,132,100,200,125,100,0,0,0,-22,-7,0
290.089,352.881,222,131,100,200,125,100,0,0,0,-22,-6,0
290.189,352.981,223,131,100,200,125,100,0,0,0,-23,-6,0
290.289,353.081,223,130,99,200,125,100,0,0,0,-23,-5,1
290.489,353.281,223,129,99,200,125,100,0,0,0,-23,-4,1
290.689,353.481,223,128,99,200,125,100,0,0,0,-23,-3,1
290.789,353.581,224,128,99,200,125,100,0,0,0,-24,-3,1
290.889,353.681,224,127,99,200,125,100,0,0,0,-24,-2,1
291.189,353.981,224,126,99,200,125,100,0,0,0,-24,-1,1
291.289,354.081,224,126,98,200,125,100,0,0,0,-24,-1,2
291.789,354.581,224,125,98,200,125,100,0,0,0,-24,0,2
292.189,354.981,224,124,98,200,125,100,0,0,0,-24,1,2
292.589,355.381,223,124,97,200,125,100,0,0,0,-23,1,3
292.689,355.481,222,124,97,200,125,100,0,0,0,-22,1,3
292.889,355.681,221,124,98,200,125,100,0,0,0,-21,1,2
293.089,355.881,220,124,98,200,125,100,0,0,0,-20,1,2
293.289,356.081,219,123,98,200,125,100,0,0,0,-19,2,2
293.589,356.381,218,123,97,200,125,100,-4,0,0,-18,2,3
293.789,356.581,217,123,98,200,125,100,-3,0,0,-17,2,2
294.289,357.081,216,123,98,200,125,100,-3,0,0,-16,2,2
294.789,357.581,215,123,98,200,125,100,-3,0,0,-15,2,2
294.989,357.781,215,122,98,200,125,100,-3,0,0,-15,3,2
295.089,357.881,214,122,98,200,125,100,-3,0,0,-14,3,2
295.689,358.481,213,121,98,200,125,100,-3,0,0,-13,4,2
296.089,358.881,212,121,98,200,125,100,-2,0,0,-12,4,2
296.189,358.981,212,121,97,200,125,100,-2,0,0,-12,4,3
296.289,359.081,212,122,97,200,125,100,-2,0,0,-12,3,3
296.389,359.181,211,121,98,200,125,100,-2,0,0,-11,4,2
296.689,359.481,211,122,98,200,125,100,-2,0,0,-11,3,2
296.789,359.581,210,122,98,200,125,100,-2,0,0,-10,3,2
296.889,359.681,210,121,98,200,125,100,-2,0,0,-10,4,2
296.989,359.781,209,122,98,200,125,100,-2,0,0,-9,3,2
