T_REL,T_ABS,RADAR_POS_X,RADAR_POS_Y,RADAR_POS_Z,TARGET_POS_X,TARGET_POS_Y,TARGET_POS_Z,CMD_SPEED_X,CMD_SPEED_Y,CMD_SPEED_Z,ERROR_X,ERROR_Y,ERROR_Z
33.309,96.101,-3,14,134,0,75,140,1,22,2,3,61,6
33.409,96.201,-3,13,135,0,75,140,1,22,1,3,62,5
33.609,96.401,-2,13,136,0,75,140,1,22,1,2,62,4
33.909,96.701,-2,14,136,0,75,140,1,22,1,2,61,4
34.009,96.801,-2,15,137,0,75,140,1,21,1,2,60,3
34.109,96.901,-2,16,137,0,75,140,1,21,0,2,59,3
34.209,97.001,-2,17,137,0,75,140,1,20,0,2,58,3
34.309,97.101,-2,18,137,0,75,140,1,20,0,2,57,3
34.409,97.201,-2,19,137,0,75,140,1,20,0,2,56,3
34.509,97.301,-2,20,137,0,75,140,1,20,0,2,55,3
34.609,97.401,-1,21,137,0,75,140,1,19,0,1,54,3
34.709,97.501,-2,22,137,0,75,140,1,19,0,2,53,3
34.809,97.601,-1,23,138,0,75,140,1,19,0,1,52,2
35.009,97.801,-1,24,138,0,75,140,0,18,0,1,51,2
35.209,98.001,-1,25,138,0,75,140,0,18,0,1,50,2
35.509,98.301,0,25,138,0,75,140,0,18,0,0,50,2
35.809,98.601,0,26,138,0,75,140,1,18,0,0,49,2
36.009,98.801,1,26,138,0,75,140,1,17,0,-1,49,2
36.209,99.001,1,27,138,0,75,140,1,17,0,-1,48,2
36.409,99.201,1,27,139,0,75,140,1,17,0,-1,48,1
36.509,99.301,2,28,139,0,75,140,0,17,0,-2,47,1
36.609,99.401,1,28,139,0,75,140,0,17,0,-1,47,1
36.729,99.521,2,28,139,0,75,140,0,0,0,-2,47,1
36.829,99.621,2,29,139,0,75,140,0,0,0,-2,46,1
37.129,99.921,2,30,139,0,75,140,0,0,0,-2,45,1
37.229,100.021,3,30,139,0,75,140,0,0,0,-3,45,1
37.429,100.221,3,31,139,0,75,140,0,0,0,-3,44,1
37.629,100.421,3,32,140,0,75,140,0,0,0,-3,43,0
37.829,100.621,4,33,140,0,75,140,0,0,0,-4,42,0
37.929,100.721,4,34,140,0,75,140,0,0,0,-4,41,0
38.129,100.921,4,35,140,0,75,140,0,0,0,-4,40,0
38.229,101.021,4,36,140,0,75,140,0,0,0,-4,39,0
38.429,101.221,4,37,141,0,75,140,0,0,0,-4,38,-1
38.529,101.321,5,37,141,0,75,140,0,0,0,-5,38,-1
38.629,101.421,5,38,141,0,75,140,0,0,0,-5,37,-1
38.829,101.621,5,39,141,0,75,140,0,0,0,-5,36,-1
38.929,101.721,6,40,141,0,75,140,0,0,0,-6,35,-1
39.129,101.921,6,41,141,0,75,140,0,0,0,-6,34,-1
39.229,102.021,6,42,142,0,75,140,0,0,0,-6,33,-2
39.429,102.221,6,43,142,0,75,140,0,0,0,-6,32,-2
39.529,102.321,6,44,142,0,75,140,0,0,0,-6,31,-2
39.629,102.421,7,45,142,0,75,140,0,0,0,-7,30,-2
39.829,102.621,7,46,142,0,75,140,0,0,0,-7,29,-2
39.929,102.721,8,46,142,0,75,140,0,0,0,-8,29,-2
