T_REL,T_ABS,RADAR_POS_X,RADAR_POS_Y,RADAR_POS_Z,TARGET_POS_X,TARGET_POS_Y,TARGET_POS_Z,CMD_SPEED_X,CMD_SPEED_Y,CMD_SPEED_Z,ERROR_X,ERROR_Y,ERROR_Z
189.169,251.961,150,166,104,150,175,140,0,0,0,0,9,36
189.269,252.061,150,168,104,150,175,140,0,0,16,0,7,36
189.369,252.161,149,170,104,150,175,140,0,0,16,1,5,36
189.469,252.261,150,172,105,150,175,140,0,0,16,0,3,35
189.569,252.361,149,174,106,150,175,140,0,0,15,1,1,34
189.669,252.461,149,176,107,150,175,140,0,0,15,1,-1,33
189.769,252.561,149,177,108,150,175,140,0,0,0,1,-2,32
189.869,252.661,149,179,109,150,175,140,0,0,14,1,-4,31
189.969,252.761,149,180,111,150,175,140,0,0,13,1,-5,29
190.069,252.861,149,182,112,150,175,140,0,0,0,1,-7,28
190.169,252.961,149,184,113,150,175,140,0,0,12,1,-9,27
190.269,253.061,149,185,114,150,175,140,0,0,11,1,-10,26
190.369,253.161,149,187,115,150,175,140,-1,-2,11,1,-12,25
190.469,253.261,149,189,116,150,175,140,-1,-3,11,1,-14,24
190.569,253.361,148,190,117,150,175,140,0,-3,10,2,-15,23
190.669,253.461,148,192,118,150,175,140,0,-3,10,2,-17,22
190.769,253.561,148,193,119,150,175,140,0,-4,9,2,-18,21
190.869,253.661,148,194,119,150,175,140,0,-4,9,2,-19,21
190.969,253.761,148,196,120,150,175,140,0,-4,9,2,-21,20
191.069,253.861,148,197,121,150,175,140,0,-4,8,2,-22,19
191.169,253.961,148,198,122,150,175,140,0,-4,8,2,-23,18
191.269,254.061,147,199,122,150,175,140,0,-5,8,3,-24,18
191.369,254.161,147,200,123,150,175,140,0,-5,8,3,-25,17
191.469,254.261,147,201,123,150,175,140,0,-8,7,3,-26,17
191.569,254.361,147,202,124,150,175,140,0,-9,7,3,-27,16
191.669,254.461,147,203,125,150,175,140,0,-9,7,3,-28,15
191.769,254.561,147,205,125,150,175,140,0,-10,7,3,-30,15
191.869,254.661,147,206,126,150,175,140,0,-10,6,3,-31,14
191.969,254.761,147,207,126,150,175,140,0,-11,6,3,-32,14
192.069,254.861,147,208,127,150,175,140,0,-11,6,3,-33,13
192.169,254.961,147,209,128,150,175,140,0,-11,5,3,-34,12
192.269,255.061,147,209,129,150,175,140,0,-11,5,3,-34,11
192.469,255.261,147,209,130,150,175,140,0,-11,4,3,-34,10
192.669,255.461,148,210,131,150,175,140,0,-12,4,2,-35,9
192.869,255.661,148,210,132,150,175,140,0,-12,3,2,-35,8
193.069,255.861,148,210,133,150,175,140,0,-12,2,2,-35,7
193.269,256.061,148,210,134,150,175,140,0,-12,2,2,-35,6
193.369,256.161,148,210,135,150,175,140,0,-12,1,2,-35,5
193.469,256.261,149,210,135,150,175,140,0,-12,1,1,-35,5
193.569,256.361,149,210,136,150,175,140,0,-12,1,1,-35,4
193.769,256.561,149,209,136,150,175,140,0,-11,1,1,-34,4
193.869,256.661,150,209,137,150,175,140,0,-11,0,0,-34,3
193.969,256.761,150,208,137,150,175,140,0,-11,0,0,-33,3
194.169,256.961,150,207,137,150,175,140,0,-11,0,0,-32,3
194.269,257.061,151,206,137,150,175,140,0,-10,0,-1,-31,3
194.469,257.261,151,205,137,150,175,140,0,-10,0,-1,-30,3
194.569,257.361,152,205,137,150,175,140,-1,-10,0,-2,-30,3
194.669,257.461,152,204,137,150,175,140,-1,-10,0,-2,-29,3
194.769,257.561,152,203,137,150,175,140,-1,-9,0,-2,-28,3
194.869,257.661,153,202,137,150,175,140,-1,-9,0,-3,-27,3
194.969,257.761,153,201,137,150,175,140,-1,-9,0,-3,-26,3
195.089,257.881,154,201,137,150,175,140,0,0,0,-4,-26,3
195.169,257.961,154,200,137,150,175,140,-1,-5,0,-4,-25,3
195.289,258.081,154,199,138,150,175,140,0,0,0,-4,-24,2
195.389,258.181,155,198,138,150,175,140,0,0,0,-5,-23,2
195.489,258.281,155,196,138,150,175,140,0,0,0,-5,-21,2
195.589,258.381,155,195,138,150,175,140,0,0,0,-5,-20,2
