T_REL,T_ABS,RADAR_POS_X,RADAR_POS_Y,RADAR_POS_Z,TARGET_POS_X,TARGET_POS_Y,TARGET_POS_Z,CMD_SPEED_X,CMD_SPEED_Y,CMD_SPEED_Z,ERROR_X,ERROR_Y,ERROR_Z
326.5,326.5,204,116,143,200,175,140,0,0,0,-4,59,-3
326.6,326.6,204,116,143,200,175,140,0,0,0,-4,59,-3
326.7,326.7,204,115,143,200,175,140,0,0,0,-4,60,-3
326.8,326.8,204,116,143,200,175,140,0,0,0,-4,59,-3
326.9,326.9,204,115,143,200,175,140,0,0,0,-4,60,-3
327,327,204,115,143,200,175,140,0,0,0,-4,60,-3
327.1,327.1,204,115,143,200,175,140,0,0,0,-4,60,-3
327.2,327.2,203,115,143,200,175,140,0,0,0,-3,60,-3
327.3,327.3,203,115,143,200,175,140,0,0,0,-3,60,-3
327.4,327.4,203,115,143,200,175,140,0,0,0,-3,60,-3
327.5,327.5,203,114,143,200,175,140,0,0,0,-3,61,-3
327.6,327.6,202,114,143,200,175,140,0,0,0,-2,61,-3
327.7,327.7,202,115,142,200,175,140,0,0,0,-2,60,-2
327.8,327.8,202,115,142,200,175,140,0,0,0,-2,60,-2
327.9,327.9,202,115,142,200,175,140,0,0,0,-2,60,-2
328,328,202,115,142,200,175,140,0,0,0,-2,60,-2
328.1,328.1,202,115,142,200,175,140,0,0,0,-2,60,-2
328.2,328.2,202,115,142,200,175,140,0,0,0,-2,60,-2
328.3,328.3,202,115,142,200,175,140,0,0,0,-2,60,-2
328.4,328.4,203,116,142,200,175,140,0,0,0,-3,59,-2
328.5,328.5,203,116,142,200,175,140,0,0,0,-3,59,-2
328.6,328.6,203,117,142,200,175,140,0,0,0,-3,58,-2
328.7,328.7,203,118,142,200,175,140,0,0,0,-3,57,-2
328.8,328.8,203,119,142,200,175,140,0,0,0,-3,56,-2
328.9,328.9,203,120,142,200,175,140,0,0,0,-3,55,-2
329,329,203,121,142,200,175,140,0,0,0,-3,54,-2
329.1,329.1,203,122,142,200,175,140,0,0,0,-3,53,-2
329.2,329.2,203,123,142,200,175,140,0,0,0,-3,52,-2
329.3,329.3,203,125,142,200,175,140,0,0,0,-3,50,-2
329.4,329.4,203,126,142,200,175,140,0,0,0,-3,49,-2
329.5,329.5,203,127,142,200,175,140,0,0,0,-3,48,-2
329.6,329.6,203,129,142,200,175,140,0,0,0,-3,46,-2
329.7,329.7,203,130,142,200,175,140,0,0,0,-3,45,-2
329.8,329.8,203,132,142,200,175,140,0,0,0,-3,43,-2
329.9,329.9,203,133,142,200,175,140,0,0,0,-3,42,-2
330,330,203,135,142,200,175,140,0,0,0,-3,40,-2
330.1,330.1,203,136,142,200,175,140,0,0,0,-3,39,-2
330.2,330.2,203,138,143,200,175,140,0,0,0,-3,37,-3
330.3,330.3,203,140,143,200,175,140,0,0,0,-3,35,-3
330.4,330.4,204,141,143,200,175,140,0,0,0,-4,34,-3
330.5,330.5,204,143,143,200,175,140,0,0,0,-4,32,-3
330.6,330.6,204,145,143,200,175,140,0,0,0,-4,30,-3
330.7,330.7,204,146,143,200,175,140,0,0,0,-4,29,-3
330.8,330.8,204,148,143,200,175,140,0,0,0,-4,27,-3
330.9,330.9,204,150,143,200,175,140,0,0,0,-4,25,-3
331,331,205,152,143,200,175,140,0,0,0,-5,23,-3
331.1,331.1,205,153,143,200,175,140,0,0,0,-5,22,-3
331.2,331.2,205,155,143,200,175,140,0,0,0,-5,20,-3
331.3,331.3,205,156,143,200,175,140,0,0,0,-5,19,-3
331.4,331.4,205,157,143,200,175,140,0,0,0,-5,18,-3
331.5,331.5,206,158,143,200,175,140,0,0,0,-6,17,-3
331.6,331.6,206,159,143,200,175,140,0,0,0,-6,16,-3
331.7,331.7,206,160,143,200,175,140,0,0,0,-6,15,-3
331.8,331.8,206,162,143,200,175,140,0,0,0,-6,13,-3
331.9,331.9,206,162,143,200,175,140,0,0,0,-6,13,-3
332,332,207,163,143,200,175,140,0,0,0,-7,12,-3
332.1,332.1,207,164,143,200,175,140,0,0,0,-7,11,-3
332.2,332.2,207,165,143,200,175,140,0,0,0,-7,10,-3
332.3,332.3,206,166,143,200,175,140,0,0,0,-6,9,-3
332.4,332.4,206,166,143,200,175,140,0,0,0,-6,9,-3
332.5,332.5,206,167,143,200,175,140,0,0,-19,-6,8,-3
