T_REL,T_ABS,RADAR_POS_X,RADAR_POS_Y,RADAR_POS_Z,TARGET_POS_X,TARGET_POS_Y,TARGET_POS_Z,CMD_SPEED_X,CMD_SPEED_Y,CMD_SPEED_Z,ERROR_X,ERROR_Y,ERROR_Z
269.859,332.641,206,168,142,200,175,100,0,0,-19,-6,7,-42
269.959,332.741,206,169,142,200,175,100,0,0,0,-6,6,-42
270.059,332.841,206,169,141,200,175,100,0,0,0,-6,6,-41
270.159,332.941,206,169,140,200,175,100,0,0,-18,-6,6,-40
270.259,333.041,206,169,138,200,175,100,0,0,-17,-6,6,-38
270.359,333.141,206,170,137,200,175,100,0,0,-16,-6,5,-37
270.459,333.241,205,170,135,200,175,100,0,0,-16,-5,5,-35
270.559,333.341,205,171,134,200,175,100,0,0,-15,-5,4,-34
270.659,333.441,205,171,133,200,175,100,0,0,0,-5,4,-33
270.759,333.541,205,171,132,200,175,100,0,0,-14,-5,4,-32
270.859,333.641,205,171,131,200,175,100,0,0,-14,-5,4,-31
270.959,333.741,205,171,129,200,175,100,0,0,-13,-5,4,-29
271.059,333.841,205,171,128,200,175,100,0,0,-12,-5,4,-28
271.159,333.941,205,170,127,200,175,100,0,0,-12,-5,5,-27
271.259,334.041,205,170,126,200,175,100,0,0,0,-5,5,-26
271.359,334.141,204,170,125,200,175,100,0,0,-11,-4,5,-25
271.459,334.241,204,170,124,200,175,100,0,0,-11,-4,5,-24
271.559,334.341,204,170,123,200,175,100,0,0,-10,-4,5,-23
271.659,334.441,204,169,122,200,175,100,0,0,0,-4,6,-22
271.759,334.541,204,169,121,200,175,100,0,0,0,-4,6,-21
271.859,334.641,204,169,120,200,175,100,0,0,0,-4,6,-20
271.959,334.741,204,168,119,200,175,100,0,0,0,-4,7,-19
272.059,334.841,204,168,118,200,175,100,0,0,-8,-4,7,-18
272.259,335.041,203,168,116,200,175,100,0,0,-7,-3,7,-16
272.359,335.141,203,167,115,200,175,100,0,0,0,-3,8,-15
272.459,335.241,202,167,114,200,175,100,0,0,-6,-2,8,-14
272.659,335.441,202,167,113,200,175,100,0,0,-6,-2,8,-13
272.759,335.541,201,166,112,200,175,100,0,0,-5,-1,9,-12
272.859,335.641,201,165,112,200,175,100,0,0,0,-1,10,-12
272.959,335.741,200,165,111,200,175,100,0,0,0,0,10,-11
273.159,335.941,199,164,110,200,175,100,0,0,-4,1,11,-10
273.359,336.141,199,164,109,200,175,100,0,0,0,1,11,-9
273.459,336.241,198,164,109,200,175,100,0,0,-3,2,11,-9
273.659,336.441,198,164,108,200,175,100,0,0,-3,2,11,-8
273.859,336.641,197,164,108,200,175,100,1,3,-3,3,11,-8
273.959,336.741,197,163,107,200,175,100,1,3,-2,3,12,-7
274.159,336.941,196,163,107,200,175,100,1,3,-2,4,12,-7
274.359,337.141,196,163,106,200,175,100,1,3,-2,4,12,-6
274.459,337.241,196,162,106,200,175,100,1,3,-2,4,13,-6
274.559,337.341,195,162,106,200,175,100,1,3,-2,5,13,-6
274.659,337.441,195,161,106,200,175,100,1,3,-2,5,14,-6
274.959,337.741,194,160,105,200,175,100,2,3,-1,6,15,-5
275.159,337.941,194,159,105,200,175,100,1,4,-1,6,16,-5
275.359,338.141,194,158,105,200,175,100,1,4,-1,6,17,-5
275.559,338.341,194,157,104,200,175,100,1,4,-1,6,18,-4
275.859,338.641,194,156,104,200,175,100,1,4,-1,6,19,-4
276.059,338.841,194,155,104,200,175,100,1,4,-1,6,20,-4
276.159,338.941,194,155,105,200,175,100,1,4,-1,6,20,-5
276.259,339.041,194,154,104,200,175,100,1,4,-1,6,21,-4
276.659,339.441,194,153,104,200,175,100,1,5,-1,6,22,-4
276.859,339.641,194,153,103,200,175,100,1,5,0,6,22,-3
276.959,339.741,195,153,103,200,175,100,1,5,0,5,22,-3
277.459,340.241,195,153,104,200,175,100,1,5,-1,5,22,-4
277.559,340.341,195,153,103,200,175,100,1,5,0,5,22,-3
277.659,340.441,195,153,104,200,175,100,1,5,-1,5,22,-4
277.859,340.641,196,154,103,200,175,100,1,4,-1,4,21,-3
278.459,341.241,196,155,103,200,175,100,1,4,0,4,20,-3
278.559,341.341,197,155,103,200,175,100,1,4,0,3,20,-3
278.759,341.541,197,156,103,200,175,100,1,4,0,3,19,-3
279.179,341.961,197,157,103,200,175,100,0,0,0,3,18,-3
279.279,342.061,197,158,103,200,175,100,0,0,0,3,17,-3
279.379,342.161,198,158,103,200,175,100,0,0,0,2,17,-3
279.579,342.361,198,159,103,200,175,100,0,0,0,2,16,-3
279.679,342.461,199,159,103,200,175,100,0,0,0,1,16,-3
279.879,342.661,199,160,103,200,175,100,0,0,0,1,15,-3
279.979,342.761,199,161,103,200,175,100,0,0,0,1,14,-3
280.179,342.961,199,162,103,200,175,100,0,0,0,1,13,-3
280.379,343.161,199,163,103,200,175,100,0,0,0,1,12,-3
280.479,343.261,199,164,103,200,175,100,0,0,0,1,11,-3
280.679,343.461,200,165,103,200,175,100,0,0,0,0,10,-3
