T_REL,T_ABS,RADAR_POS_X,RADAR_POS_Y,RADAR_POS_Z,TARGET_POS_X,TARGET_POS_Y,TARGET_POS_Z,CMD_SPEED_X,CMD_SPEED_Y,CMD_SPEED_Z,ERROR_X,ERROR_Y,ERROR_Z
145.969,208.761,143,-20,101,150,75,100,2,23,0,7,95,-1
146.169,208.961,143,-19,101,150,75,100,2,23,0,7,94,-1
146.269,209.061,143,-18,101,150,75,100,2,23,0,7,93,-1
146.469,209.261,143,-17,101,150,75,100,2,23,0,7,92,-1
146.569,209.361,144,-17,100,150,75,100,1,23,0,6,92,0
146.769,209.561,144,-17,101,150,75,100,1,23,0,6,92,-1
147.269,210.061,144,-16,101,150,75,100,1,23,0,6,91,-1
147.369,210.161,144,-16,102,150,75,100,1,23,0,6,91,-2
147.569,210.361,144,-15,102,150,75,100,1,23,0,6,90,-2
147.869,210.661,143,-15,102,150,75,100,2,23,0,7,90,-2
147.969,210.761,143,-14,102,150,75,100,2,23,0,7,89,-2
148.069,210.861,142,-14,102,150,75,100,2,23,0,8,89,-2
148.169,210.961,142,-13,102,150,75,100,2,23,0,8,88,-2
148.369,211.161,141,-12,102,150,75,100,2,23,0,9,87,-2
148.469,211.261,141,-11,102,150,75,100,2,23,0,9,86,-2
148.569,211.361,140,-11,102,150,75,100,2,23,0,10,86,-2
148.669,211.461,140,-10,102,150,75,100,2,23,0,10,85,-2
148.769,211.561,139,-10,102,150,75,100,2,23,0,11,85,-2
148.869,211.661,138,-9,102,150,75,100,2,23,0,12,84,-2
148.969,211.761,138,-9,101,150,75,100,2,23,0,12,84,-1
149.069,211.861,137,-9,101,150,75,100,3,23,0,13,84,-1
149.169,211.961,136,-9,102,150,75,100,3,23,0,14,84,-2
149.269,212.061,136,-8,102,150,75,100,3,23,0,14,83,-2
149.369,212.161,135,-8,102,150,75,100,3,23,0,15,83,-2
149.469,212.261,134,-7,102,150,75,100,3,23,0,16,82,-2
149.569,212.361,133,-6,102,150,75,100,3,23,0,17,81,-2
149.669,212.461,132,-5,102,150,75,100,4,23,0,18,80,-2
