length_x,length_y,cmd_raw_x,cmd_raw_y
13,-12,2.44999999999992,-2.30070703687302
14,-12,2.59217299999998,-2.3000960073746
14,-12,2.600707,-2.30001920147492
14,-12,2.600096,-2.30000384029498
14,-12,2.6000192,-2.300000768059
15,-12,2.74217684,-2.3000001536118
15,-12,2.750707768,-2.30000003072236
15,-12,2.7500961536,-2.30000000614447
15,-12,2.75001923072,-2.30000000122889
16,-12,2.892176846144,-2.30000000024578
16,-12,2.9007077692288,-2.30000000004916
16,-12,2.90009615384576,-2.30000000000983
16,-12,2.90001923076915,-2.30000000000197
16,-12,2.90000384615383,-2.30000000000039
16,-12,2.90000076923077,-2.30000000000008
17,-11,3.04217315384615,-2.15782700000001
17,-11,3.05070703076923,-2.149293
17,-11,3.05009600615385,-2.149904
17,-11,3.05001920123077,-2.1499808
17,-11,3.05000384024615,-2.14999616
17,-11,3.05000076804923,-2.149999232
17,-11,3.05000015360985,-2.1499998464
17,-11,3.05000003072197,-2.14999996928
18,-11,3.19217300614439,-2.149999993856
18,-11,3.20070700122888,-2.1499999987712
18,-11,3.20009600024578,-2.14999999975424
18,-10,3.20001920004915,-2.00782699995085
18,-10,3.20000384000983,-1.99929299999017
18,-10,3.20000076800196,-1.99990399999803
18,-10,3.20000015360039,-1.99998079999961
18,-10,3.20000003072008,-1.99999615999992
18,-10,3.20000000614401,-1.99999923199998
18,-10,3.2000000012288,-1.9999998464
18,-8.99999999999999,3.20000000024576,-1.85782696928
18,-8.99999999999999,3.20000000004915,-1.849292993856
19,-9,3.34217300000983,-1.8499039987712
19,-9,3.35070700000197,-1.84998079975424
19,-9,3.35009600000039,-1.84999615995085
19,-9,3.35001920000008,-1.84999923199017
19,-9,3.35000384000002,-1.84999984639803
19,-7.99999999999999,3.350000768,-1.7078269692796
19,-7.99999999999999,3.3500001536,-1.69929299385592
19,-7.99999999999999,3.35000003072,-1.69990399877118
18,-8,3.207827006144,-1.69998079975424
18,-8,3.1992930012288,-1.69999615995085
18,-8,3.19990400024576,-1.69999923199017
18,-8,3.19998080004915,-1.69999984639803
18,-6.99999999999999,3.19999616000983,-1.55782696927961
18,-6.99999999999999,3.19999923200197,-1.54929299385592
18,-6.99999999999999,3.19999984640039,-1.54990399877118
17,-7,3.05782696928008,-1.54998079975424
17,-6,3.04929299385602,-1.40782315995085
17,-6,3.0499039987712,-1.39929223199017
16,-6,2.90780779975424,-1.39990384639803
16,-6,2.89928915995085,-1.39998076927961
16,-6,2.89990323199017,-1.39999615385592
15,-5.99999999999999,2.75780764639803,-1.39999923077118
15,-5.99999999999999,2.74928912927961,-1.39999984615424
14,-6,2.60773022585592,-1.39999996923085
14,-6,2.59927364517118,-1.39999999384617
14,-4.99999999999999,2.59990012903424,-1.25782699876923
13,-4.99999999999999,2.45780702580685,-1.24929299975385
13,-4.99999999999999,2.44928900516137,-1.24990399995077
13,-4.99999999999999,2.44990320103227,-1.24998079999015
12,-3.99999999999999,2.30780764020646,-1.10782315999803
11,-4,2.15711612804129,-1.09929223199961
11,-4,2.14919622560826,-1.09990384639992
11,-3,2.14988464512165,-0.957807769279984
11,-3,2.14997692902433,-0.949289153855996
10,-3,2.00782238580487,-0.949903230771199
10,-3,1.99931271352461,-0.94998064615424
10,-2,1.99990381543219,-0.807823129230848
10,-2,1.99998076308644,-0.799292225846169
9,-2,1.85782315261729,-0.799903845169234
9,-0.999999999999989,1.84929223052346,-0.657807769033843
9,-0.999999999999989,1.84990384610469,-0.649289153806768
9,-0.999999999999989,1.84998076922094,-0.649903230761352
59,-1,16.9455007692296,-0.652380646152271
59,-1,17.7195301538459,-0.650476129230455
59,-1,17.7005010307692,-0.650095225846091
59,-1,17.7001002061538,-0.650019045169219
58,-9.79717439317883e-16,17.4088550412308,-0.507830809033844
57,-8.57252759403147e-16,17.1083336082462,-0.499293761806769
57,-8.57252759403147e-16,17.0994397216492,-0.499904152361354
55,-6.12323399573677e-16,16.5176033443298,-0.499980830472271
52,-2.44929359829471e-16,15.625480868866,-0.499996166094454
52,-2.44929359829471e-16,15.5983697737732,-0.499999233218891
49,-0,14.7263151547546,-0.499999846643778
49,-0,14.6984458309509,-0.499999969328756
45,1,13.5351653661902,0.642173006134251
45,1,13.497943473238,0.65070700122685
42,-0,12.6262752946476,0.50792300024537
42,-0,12.5984378589295,0.499312200049074
39,1,11.7263287717859,0.642080840009815
37,1,11.1161185543572,0.650688568001963
35,1,10.5164851108714,0.650092313600393
33,1,9.91651302217429,0.650018462720079
33,1,9.89884860443486,0.650003692544016
29,1,8.73520052088697,0.650000738508804
28,1,8.40678550417739,0.650000147701761
28,1,8.39926630083548,0.650000029540353
24,1.00000000000001,4.13113327615017,0.650000005908071
22,1,3.81279105523003,0.650000001181614
21,1,3.65602201104601,0.650000000236324
21,1,3.6490228022092,0.650000000047265
17,-0,3.08115796044184,0.507827000009453
16,-0,2.90496899208837,0.499293000001891
16,-0,2.89890299841767,0.499904000000378
13,-0,2.47330699968354,0.499980800000076
12,-0,2.3056711999367,0.499996160000015
11,1.00000000000001,2.15682503998734,0.642172232000004
10,-0,2.00625533857598,0.507782904251241
9,-0,1.85705727432676,0.499453242007273
8,-0,1.70700732759263,0.499931921128727
7,-0,1.55700146551853,0.499986384225745
57,-8.57252759403147e-16,16.5978191700001,-2.72315485960297e-06
56,-7.34788079488412e-16,16.822064234,-5.44630986213904e-07
55,-6.12323399573677e-16,16.5087054468,-1.08926216172788e-07
55,-6.12323399573677e-16,16.49951408936,-2.17852670659115e-08
54,-1,16.208783217872,-0.642173004357047
52,-1,15.6171542435744,-0.65070700087141
50,-2,15.0166014487149,-0.792269000174282
50,-2,14.998866289743,-0.800726200034856
47,-2,14.1263690579486,-0.800099840006971
45,-2,13.5161266115897,-0.800019968001394
43,-3,12.9164867223179,-0.942176993600278
43,-3,12.8988433444636,-0.950707798720056
40,-4,12.0263644688927,-1.09226915974401
40,-4,11.9984556937785,-1.1007262319488
38,-5,11.4174973387557,-1.24227284638976
38,-5,11.3989546677511,-1.25072696927795
36,-5,10.8175517335502,-1.25009999385559
33,-6,9.92547054671004,-1.39219299877112
32,-6,9.60720270934201,-1.40071099975422
32,-6,9.5993043418684,-1.40009679995084
29,-7,8.72641126837368,-1.54219235999017
28,-7,8.40730005367474,-1.55071087199803
27,-8,8.10815881073494,-1.69226977439961
25,-8,4.26479210714998,-1.70072635487992
25,-8,4.24845902143,-1.70009987097598
23,-9,3.965436604286,-1.8421929741952
23,-9,3.9485425208572,-1.85071099483904
21,-10,3.66545330417144,-1.99226979896781
20,-10,3.50637286083429,-2.00072635979356
