T_REL,T_ABS,RADAR_POS_X,RADAR_POS_Y,RADAR_POS_Z,TARGET_POS_X,TARGET_POS_Y,TARGET_POS_Z,CMD_SPEED_X,CMD_SPEED_Y,CMD_SPEED_Z,ERROR_X,ERROR_Y,ERROR_Z,qx,qy,qz,qw,rt_tar_vel_x,rt_tar_vel_y
160.831,160.831,2,40,83,0,0,80,0,-7,0,-2,-40,-3,-0.0041,0.0047,-0.9986,0.052,0,6
160.931,160.931,4,39,83,0,0,80,0,-7,0,-4,-39,-3,-0.0042,0.0055,-0.9986,0.0523,0,6
161.031,161.031,5,38,83,0,0,80,0,-7,0,-5,-38,-3,-0.0045,0.0043,-0.9986,0.0533,0,6
161.131,161.131,6,37,83,0,0,80,0,-7,0,-6,-37,-3,-0.0049,0.0029,-0.9984,0.0555,0,6
161.231,161.231,7,36,83,0,0,80,0,-7,0,-7,-36,-3,-0.0049,0.0026,-0.9984,0.0564,0,6
161.331,161.331,8,35,83,0,0,80,0,-6,0,-8,-35,-3,-0.0049,0.0014,-0.9984,0.0567,0,5
161.431,161.431,9,33,83,0,0,80,-1,-6,0,-9,-33,-3,-0.0051,0.0019,-0.9984,0.0571,1,5
161.531,161.531,10,32,83,0,0,80,-1,-6,0,-10,-32,-3,-0.0054,0.0038,-0.9983,0.0571,1,5
161.631,161.631,11,31,83,0,0,80,-1,-6,0,-11,-31,-3,-0.0052,0.0034,-0.9984,0.0555,1,5
161.731,161.731,12,29,83,0,0,80,-1,-5,0,-12,-29,-3,-0.0037,0.0023,-0.9985,0.0547,1,4
161.831,161.831,14,28,83,0,0,80,-1,-5,0,-14,-28,-3,-0.002,0.0017,-0.9985,0.0539,1,4
161.931,161.931,15,26,83,0,0,80,-1,-2,0,-15,-26,-3,-0.0016,0.0018,-0.9986,0.0522,1,1
162.031,162.031,16,25,83,0,0,80,-1,-2,0,-16,-25,-3,-0.002,0.0006,-0.9987,0.0517,1,1
162.131,162.131,17,23,83,0,0,80,-1,-2,0,-17,-23,-3,-0.0025,0.0003,-0.9987,0.0509,1,1
162.231,162.231,18,21,83,0,0,80,-1,-2,0,-18,-21,-3,-0.0027,-0.0007,-0.9987,0.0511,1,1
162.331,162.331,19,19,83,0,0,80,-2,-2,0,-19,-19,-3,-0.0035,-0.001,-0.9987,0.0508,2,1
162.431,162.431,20,17,83,0,0,80,-2,-1,0,-20,-17,-3,-0.0029,-0.0004,-0.9987,0.0512,2,0
162.531,162.531,21,16,82,0,0,80,-2,-1,0,-21,-16,-2,-0.0023,0.001,-0.9987,0.0517,2,0
162.631,162.631,22,14,82,0,0,80,-2,-1,0,-22,-14,-2,-0.0015,0.0023,-0.9987,0.0511,2,0
162.731,162.731,23,12,82,0,0,80,-2,-1,0,-23,-12,-2,-0.0016,0.0022,-0.9987,0.0515,2,0
162.831,162.831,24,10,82,0,0,80,-2,-1,0,-24,-10,-2,-0.0022,0.0017,-0.9987,0.051,2,0
162.931,162.931,26,7,82,0,0,80,-2,0,0,-26,-7,-2,-0.0026,0.0018,-0.9987,0.0508,1,0
163.031,163.031,27,5,82,0,0,80,-5,0,0,-27,-5,-2,-0.0024,0.002,-0.9988,0.0494,4,0
163.131,163.131,28,3,82,0,0,80,-5,0,0,-28,-3,-2,-0.0019,0.001,-0.9988,0.0487,4,0
163.231,163.231,29,1,82,0,0,80,-5,0,0,-29,-1,-2,-0.0024,0.0009,-0.9989,0.0477,4,0
163.331,163.331,30,-2,81,0,0,80,-5,0,0,-30,2,-1,-0.0006,0.001,-0.999,0.0452,4,0
163.431,163.431,31,-5,81,0,0,80,-5,0,0,-31,5,-1,0.0008,0.001,-0.999,0.0436,4,0
163.531,163.531,33,-7,81,0,0,80,-6,0,0,-33,7,-1,0.0006,0.0013,-0.9991,0.042,5,0
163.631,163.631,34,-10,80,0,0,80,-6,1,0,-34,10,0,-0.0007,0.002,-0.9992,0.0394,5,-1
163.731,163.731,34,-12,80,0,0,80,-6,1,0,-34,12,0,-0.0021,0.0015,-0.9993,0.0376,5,-1
163.831,163.831,36,-15,80,0,0,80,-6,1,0,-36,15,0,-0.0023,0.0014,-0.9994,0.0359,5,-1
163.931,163.931,37,-18,80,0,0,80,-7,1,0,-37,18,0,-0.0019,0.0012,-0.9994,0.0338,6,-1
164.031,164.031,38,-21,80,0,0,80,-7,2,0,-38,21,0,-0.0023,-0.0004,-0.9995,0.0315,6,-2
164.131,164.131,38,-24,79,0,0,80,-7,2,0,-38,24,1,-0.0033,-0.0008,-0.9996,0.0296,6,-2
164.231,164.231,39,-27,79,0,0,80,-7,5,0,-39,27,1,-0.0033,0.0005,-0.9996,0.0283,6,-5
164.331,164.331,40,-29,79,0,0,80,-7,5,0,-40,29,1,-0.0025,0.0007,-0.9996,0.0271,6,-5
164.431,164.431,41,-32,78,0,0,80,-7,6,0,-41,32,2,-0.0025,0.0011,-0.9997,0.0262,6,-6
164.531,164.531,42,-35,78,0,0,80,-8,6,0,-42,35,2,-0.0029,0.0007,-0.9997,0.0256,7,-6
164.631,164.631,42,-38,78,0,0,80,-8,7,0,-42,38,2,-0.0029,0.001,-0.9997,0.025,7,-7
164.731,164.731,43,-41,78,0,0,80,-8,7,0,-43,41,2,-0.0028,0.0016,-0.9997,0.0245,7,-7
164.841,164.841,43,-44,77,0,0,80,-8,8,0,-43,44,3,-0.0018,0.0013,-0.9997,0.0239,7,-8
164.931,164.931,44,-47,77,0,0,80,-8,8,0,-44,47,3,-0.0018,0.0013,-0.9997,0.0239,7,-8
165.041,165.041,44,-50,77,0,0,80,-8,9,0,-44,50,3,-0.0018,-0.0013,-0.9997,0.0238,7,-9
165.141,165.141,45,-53,77,0,0,80,-8,10,0,-45,53,3,-0.0046,-0.0007,-0.9998,0.0214,7,-10
165.241,165.241,45,-56,77,0,0,80,-8,10,0,-45,56,3,-0.0106,0.0035,-0.9999,0.0079,7,-10
165.341,165.341,46,-59,77,0,0,80,-8,11,0,-46,59,3,-0.0122,0.0038,-0.9998,-0.0131,8,-10
165.441,165.441,46,-63,77,0,0,80,-9,12,0,-46,63,3,-0.0106,0.0001,-0.9992,-0.0389,9,-11
165.541,165.541,46,-66,77,0,0,80,-9,12,0,-46,66,3,-0.0069,-0.0043,-0.9977,-0.0675,10,-10
165.641,165.641,47,-69,77,0,0,80,-9,13,0,-47,69,3,-0.0042,-0.0067,-0.9953,-0.0966,11,-11
165.741,165.741,47,-72,77,0,0,80,-9,14,0,-47,72,3,-0.0028,-0.0086,-0.9925,-0.1219,12,-11
165.841,165.841,47,-75,77,0,0,80,-9,14,0,-47,75,3,0.0024,-0.0164,-0.9906,-0.1358,12,-11
165.941,165.941,48,-78,77,0,0,80,-9,15,0,-48,78,3,0.0077,-0.0259,-0.9895,-0.1417,12,-11
166.041,166.041,48,-80,77,0,0,80,-9,15,0,-48,80,3,0.0083,-0.0269,-0.9896,-0.1411,12,-11
166.141,166.141,48,-82,78,0,0,80,-9,16,0,-48,82,2,0.0059,-0.0215,-0.9905,-0.1357,12,-12
166.241,166.241,47,-83,78,0,0,80,-9,16,0,-47,83,2,0.0038,-0.0153,-0.9918,-0.1267,12,-13
166.341,166.341,47,-84,78,0,0,80,-9,16,0,-47,84,2,0.0011,-0.0096,-0.9931,-0.1171,12,-13
166.441,166.441,47,-86,77,0,0,80,-9,16,0,-47,86,3,-0.0081,0.0027,-0.994,-0.1093,12,-13
166.541,166.541,46,-87,75,0,0,80,-9,17,1,-46,87,5,-0.0127,0.0071,-0.9946,-0.1026,12,-14
166.641,166.641,46,-88,71,0,0,80,-8,17,3,-46,88,9,-0.0107,0.0035,-0.9952,-0.0977,11,-15
166.741,166.741,46,-90,66,0,0,80,-8,17,6,-46,90,14,-0.0062,-0.0026,-0.9956,-0.093,11,-15
166.841,166.841,46,-91,61,0,0,80,-8,17,8,-46,91,19,-0.0026,-0.0076,-0.9959,-0.0898,10,-15
166.941,166.941,45,-92,56,0,0,80,-8,18,10,-45,92,24,0,-0.0106,-0.9962,-0.0868,10,-16
167.041,167.041,45,-94,50,0,0,80,-8,18,13,-45,94,30,0.001,-0.012,-0.9963,-0.0846,10,-16
167.141,167.141,45,-95,43,0,0,80,-8,18,16,-45,95,37,0.0011,-0.0121,-0.9966,-0.082,10,-16
167.241,167.241,45,-96,36,0,0,80,-8,18,20,-45,96,44,0.0007,-0.0118,-0.9967,-0.0805,10,-16
167.341,167.341,44,-97,30,0,0,80,-8,19,20,-44,97,50,0.0003,-0.012,-0.9967,-0.0799,10,-17
167.441,167.441,44,-97,24,0,0,80,-8,19,20,-44,97,56,0.0001,-0.0121,-0.9968,-0.0793,10,-17
167.541,167.541,43,-98,18,0,0,80,-8,19,20,-43,98,62,0,-0.0116,-0.9968,-0.0793,10,-17
167.641,167.641,42,-99,13,0,0,80,-8,19,20,-42,99,67,0.0008,-0.0106,-0.9968,-0.0798,10,-17
167.741,167.741,42,-99,8,0,0,80,-8,19,20,-42,99,72,0.0018,-0.008,-0.9967,-0.0803,10,-17
167.841,167.841,42,-99,3,0,0,80,-8,19,20,-42,99,77,0.0031,-0.0046,-0.9968,-0.08,10,-17
167.941,167.941,41,-99,-2,0,0,80,-8,19,20,-41,99,82,0.0003,-0.0056,-0.9966,-0.0825,11,-17
168.041,168.041,41,-99,-4,0,0,80,-7,19,20,-41,99,84,-0.0002,-0.0004,-0.9964,-0.0851,10,-17
168.141,168.141,42,-102,-3,0,0,80,-8,20,20,-42,102,83,0.0016,-0.0009,-0.9961,-0.0884,11,-18
168.241,168.241,41,-100,0,0,0,80,-8,19,20,-41,100,80,0.0005,-0.0032,-0.9958,-0.0913,11,-17
168.341,168.341,42,-99,3,0,0,80,-8,19,20,-42,99,77,0.0001,-0.0034,-0.9959,-0.0904,11,-17
168.441,168.441,42,-99,3,0,0,80,-8,19,20,-42,99,77,-0.0002,-0.0032,-0.9958,-0.0917,11,-17
168.541,168.541,42,-100,2,0,0,80,-8,19,20,-42,100,78,-0.0001,-0.0032,-0.9959,-0.0909,11,-17
168.641,168.641,42,-101,1,0,0,80,-8,19,20,-42,101,79,0.0002,-0.0032,-0.9958,-0.0914,11,-17
168.741,168.741,42,-101,0,0,0,80,-8,20,20,-42,101,80,0.0003,-0.0032,-0.9959,-0.0908,11,-18
168.841,168.841,42,-100,1,0,0,80,-8,19,20,-42,100,79,0.0002,-0.0033,-0.9958,-0.0912,11,-17
168.941,168.941,42,-100,1,0,0,80,-8,19,20,-42,100,79,0.0001,-0.0031,-0.9958,-0.0911,11,-17
169.041,169.041,42,-100,1,0,0,80,-8,19,20,-42,100,79,0.0001,-0.0032,-0.9958,-0.0913,11,-17
169.141,169.141,42,-100,1,0,0,80,-8,19,20,-42,100,79,0.0001,-0.0032,-0.9958,-0.0911,11,-17
169.241,169.241,42,-100,1,0,0,80,-8,19,20,-42,100,79,0.0001,-0.0032,-0.9958,-0.0911,11,-17
169.341,169.341,42,-100,1,0,0,80,-8,19,20,-42,100,79,0.0004,-0.0032,-0.9958,-0.0911,11,-17
169.441,169.441,42,-100,1,0,0,80,-8,19,20,-42,100,79,0.0002,-0.0034,-0.9958,-0.0911,11,-17
169.541,169.541,42,-100,1,0,0,80,-8,19,20,-42,100,79,0.0002,-0.0034,-0.9958,-0.0911,11,-17
169.651,169.651,42,-100,1,0,0,80,-8,19,20,-42,100,79,0.0004,-0.0031,-0.9958,-0.0911,11,-17
169.751,169.751,42,-100,1,0,0,80,-8,19,20,-42,100,79,0.0002,-0.0032,-0.9958,-0.0911,11,-17
169.851,169.851,42,-100,1,0,0,80,-8,19,20,-42,100,79,0.0002,-0.0033,-0.9958,-0.091,11,-17
169.951,169.951,42,-100,1,0,0,80,-8,19,20,-42,100,79,0.0002,-0.0033,-0.9958,-0.0911,11,-17
170.051,170.051,42,-100,1,0,0,80,-8,19,20,-42,100,79,0.0003,-0.0033,-0.9958,-0.091,11,-17
170.151,170.151,42,-100,1,0,0,80,-8,19,20,-42,100,79,0.0002,-0.0033,-0.9958,-0.0911,11,-17
170.251,170.251,42,-100,1,0,0,80,-8,19,20,-42,100,79,0.0002,-0.0031,-0.9958,-0.0911,11,-17
